UTC,Ask,Bid,Ask Volume,Bid Volume
23.02.2026 14:41:47.091 UTC,1.18001,1.17998,2.7,0.9
23.02.2026 14:41:47.563 UTC,1.18,1.17998,0.9,0.9
23.02.2026 14:41:47.777 UTC,1.18001,1.17999,0.9,0.9
23.02.2026 14:41:47.888 UTC,1.18002,1.17999,0.9,0.9
23.02.2026 14:41:47.994 UTC,1.18002,1.18001,1.8,0.9
23.02.2026 14:41:48.532 UTC,1.18002,1.17999,0.9,0.9
23.02.2026 14:41:48.639 UTC,1.18,1.17999,0.9,1.8
23.02.2026 14:41:50.581 UTC,1.17998,1.17997,0.9,1.8
23.02.2026 14:41:52.278 UTC,1.17996,1.17994,0.9,2.02
23.02.2026 14:41:52.334 UTC,1.17994,1.17993,0.9,0.9
23.02.2026 14:41:52.441 UTC,1.17993,1.17992,0.9,0.9
23.02.2026 14:41:56.316 UTC,1.17997,1.17994,0.45,0.9
23.02.2026 14:41:56.423 UTC,1.17998,1.17994,0.9,1.8
23.02.2026 14:41:58.060 UTC,1.17995,1.17994,0.9,0.9
23.02.2026 14:41:58.473 UTC,1.17997,1.17992,1.8,2.7
23.02.2026 14:42:00.112 UTC,1.17995,1.17993,0.9,0.9
23.02.2026 14:42:01.694 UTC,1.17995,1.17992,2.25,1.8
23.02.2026 14:42:02.513 UTC,1.17994,1.17991,2.25,1.8
23.02.2026 14:42:02.775 UTC,1.17995,1.17991,1.35,1.8
23.02.2026 14:42:03.545 UTC,1.17994,1.17992,4.5,2.7
23.02.2026 14:42:04.817 UTC,1.17994,1.17993,0.9,0.9
23.02.2026 14:42:05.384 UTC,1.17996,1.17991,3.6,0.9
23.02.2026 14:42:05.901 UTC,1.17995,1.17993,1.8,0.9
23.02.2026 14:42:06.519 UTC,1.17996,1.17991,1.35,1.8
23.02.2026 14:42:10.303 UTC,1.17995,1.17991,2.25,0.9
23.02.2026 14:42:10.412 UTC,1.17995,1.17992,4.5,0.9
23.02.2026 14:42:10.890 UTC,1.17996,1.17993,0.9,0.9
23.02.2026 14:42:10.998 UTC,1.17997,1.17994,0.9,6.3
23.02.2026 14:42:11.108 UTC,1.18,1.17995,1.35,1.8
23.02.2026 14:42:11.473 UTC,1.18,1.17996,3.15,1.8
23.02.2026 14:42:12.036 UTC,1.18,1.17997,0.45,0.9
23.02.2026 14:42:12.449 UTC,1.18001,1.17997,8.1,1.8
23.02.2026 14:42:15.218 UTC,1.18001,1.17998,0.9,0.9
23.02.2026 14:42:15.631 UTC,1.18001,1.17997,9,1.8
23.02.2026 14:42:15.787 UTC,1.18001,1.17996,0.9,1.8
23.02.2026 14:42:16.909 UTC,1.18002,1.17996,9,1.8
23.02.2026 14:42:17.930 UTC,1.18001,1.17996,0.9,1.8
23.02.2026 14:42:18.134 UTC,1.18002,1.17996,8.1,1.8
23.02.2026 14:42:18.644 UTC,1.18001,1.17996,0.9,1.8
23.02.2026 14:42:18.956 UTC,1.18,1.17996,3.6,2.7
23.02.2026 14:42:19.011 UTC,1.17999,1.17995,0.9,0.9
23.02.2026 14:42:19.273 UTC,1.17999,1.17996,0.9,1.8
23.02.2026 14:42:20.289 UTC,1.18001,1.17996,3.6,0.9
23.02.2026 14:42:20.596 UTC,1.18001,1.17995,4.5,2.7
23.02.2026 14:42:20.852 UTC,1.17999,1.17996,1.8,1.8
23.02.2026 14:42:23.964 UTC,1.17996,1.17995,4.5,1.8
23.02.2026 14:42:24.071 UTC,1.17994,1.17993,2.25,0.22
23.02.2026 14:42:24.125 UTC,1.17994,1.1799,2.7,0.45
23.02.2026 14:42:24.233 UTC,1.17992,1.17989,0.9,0.9
23.02.2026 14:42:24.340 UTC,1.17994,1.1799,1.8,0.9
23.02.2026 14:42:27.863 UTC,1.17993,1.17992,0.9,0.9
23.02.2026 14:42:28.427 UTC,1.17991,1.17989,0.9,0.9
23.02.2026 14:42:28.637 UTC,1.1799,1.17988,0.9,3.6
23.02.2026 14:42:29.047 UTC,1.17991,1.17988,0.9,0.9
23.02.2026 14:42:29.152 UTC,1.17991,1.17987,1.8,0.9
23.02.2026 14:42:29.259 UTC,1.17992,1.1799,1.8,0.9
23.02.2026 14:42:29.365 UTC,1.17993,1.17991,0.9,0.9
23.02.2026 14:42:29.781 UTC,1.17994,1.17988,2.7,3.6
23.02.2026 14:42:29.937 UTC,1.17993,1.1799,2.7,0.9
23.02.2026 14:42:32.729 UTC,1.17995,1.17991,3.15,0.9
23.02.2026 14:42:32.940 UTC,1.17996,1.17995,0.45,5.4
23.02.2026 14:42:32.995 UTC,1.17999,1.17995,1.82,0.9
23.02.2026 14:42:33.100 UTC,1.18,1.17995,0.9,0.9
23.02.2026 14:42:33.922 UTC,1.18001,1.17995,2.7,2.7
23.02.2026 14:42:34.130 UTC,1.18001,1.17996,1.8,0.9
23.02.2026 14:42:34.497 UTC,1.18001,1.17997,1.8,2.7
23.02.2026 14:42:34.653 UTC,1.18002,1.17997,2.7,0.9
23.02.2026 14:42:35.115 UTC,1.18002,1.17996,1.8,2.7
23.02.2026 14:42:35.319 UTC,1.18001,1.17998,1.8,0.9
23.02.2026 14:42:35.526 UTC,1.18002,1.17999,1.35,1.8
23.02.2026 14:42:36.940 UTC,1.18005,1.18001,1.35,0.9
23.02.2026 14:42:37.051 UTC,1.18005,1.18002,2.7,0.9
23.02.2026 14:42:38.275 UTC,1.18007,1.18001,3.15,2.7
23.02.2026 14:42:38.431 UTC,1.18006,1.18003,3.15,0.9
23.02.2026 14:42:38.640 UTC,1.18007,1.18001,3.6,1.8
23.02.2026 14:42:40.084 UTC,1.18006,1.18003,2.7,0.9
23.02.2026 14:42:41.829 UTC,1.18005,1.18003,0.9,0.9
23.02.2026 14:42:41.936 UTC,1.18006,1.18002,2.7,1.8
23.02.2026 14:42:44.142 UTC,1.18008,1.18004,3.24,0.9
23.02.2026 14:42:44.353 UTC,1.18009,1.18006,2.7,0.9
23.02.2026 14:42:44.559 UTC,1.18009,1.18005,1.8,3.6
23.02.2026 14:42:46.181 UTC,1.18009,1.18004,0.9,5.4
23.02.2026 14:42:46.644 UTC,1.18008,1.18006,0.9,0.9
23.02.2026 14:42:47.201 UTC,1.18009,1.18006,2.7,0.9
23.02.2026 14:42:49.934 UTC,1.1801,1.18007,1.8,0.9
23.02.2026 14:42:52.380 UTC,1.18011,1.18008,0.9,5.4
23.02.2026 14:42:52.437 UTC,1.18013,1.18012,0.9,1.8
23.02.2026 14:42:54.108 UTC,1.18012,1.1801,4.5,4.95
23.02.2026 14:42:54.221 UTC,1.18012,1.1801,7.65,0.9
23.02.2026 14:42:54.327 UTC,1.1801,1.18008,4.5,1.8
23.02.2026 14:42:59.575 UTC,1.18011,1.1801,0.9,0.9
23.02.2026 14:43:00.295 UTC,1.1801,1.18007,0.9,1.8
23.02.2026 14:43:00.401 UTC,1.1801,1.18006,0.9,1.8
23.02.2026 14:43:00.662 UTC,1.18008,1.18006,0.45,0.9
23.02.2026 14:43:00.769 UTC,1.1801,1.18006,0.9,0.9
23.02.2026 14:43:01.029 UTC,1.18007,1.18006,7.2,0.9
23.02.2026 14:43:01.082 UTC,1.18007,1.18003,0.9,2.02
23.02.2026 14:43:01.239 UTC,1.18006,1.18003,0.9,0.9
23.02.2026 14:43:01.805 UTC,1.18005,1.18002,0.9,2.7
23.02.2026 14:43:03.039 UTC,1.18004,1.18,5.85,0.9
23.02.2026 14:43:03.094 UTC,1.18001,1.18,5.4,0.9
23.02.2026 14:43:03.255 UTC,1.17997,1.17996,1.8,0.9
23.02.2026 14:43:03.464 UTC,1.17996,1.17992,0.9,2.25
23.02.2026 14:43:03.571 UTC,1.17997,1.17992,1.8,1.8
23.02.2026 14:43:04.141 UTC,1.17996,1.17993,1.8,0.9
23.02.2026 14:43:04.508 UTC,1.17995,1.17993,0.9,1.8
23.02.2026 14:43:05.232 UTC,1.17996,1.17992,0.9,1.8
23.02.2026 14:43:05.942 UTC,1.17996,1.17993,0.9,2.7
23.02.2026 14:43:05.996 UTC,1.17998,1.17994,0.9,8.1
23.02.2026 14:43:06.152 UTC,1.17999,1.17994,0.9,0.9
23.02.2026 14:43:06.613 UTC,1.18,1.17997,0.9,0.9
23.02.2026 14:43:06.721 UTC,1.18,1.17996,0.9,0.9
23.02.2026 14:43:07.031 UTC,1.17996,1.17995,0.9,2.7
23.02.2026 14:43:07.191 UTC,1.17996,1.17994,0.9,0.9
23.02.2026 14:43:07.297 UTC,1.17998,1.17996,0.9,0.9
23.02.2026 14:43:07.609 UTC,1.17998,1.17995,1.8,1.8
23.02.2026 14:43:08.028 UTC,1.18,1.17995,0.9,1.8
23.02.2026 14:43:08.238 UTC,1.18,1.17998,1.8,0.9
23.02.2026 14:43:08.718 UTC,1.18,1.17998,1.8,4.5
23.02.2026 14:43:08.980 UTC,1.18001,1.17999,1.8,4.5
23.02.2026 14:43:09.089 UTC,1.18,1.17998,0.9,2.7
23.02.2026 14:43:09.305 UTC,1.18001,1.18,0.9,0.9
23.02.2026 14:43:09.677 UTC,1.18003,1.18,0.9,0.9
23.02.2026 14:43:10.807 UTC,1.18002,1.17999,0.9,1.8
23.02.2026 14:43:11.428 UTC,1.18001,1.17998,0.9,1.8
23.02.2026 14:43:11.536 UTC,1.17999,1.17998,0.9,0.9
23.02.2026 14:43:11.589 UTC,1.18,1.17996,0.9,0.9
23.02.2026 14:43:12.372 UTC,1.17997,1.17994,0.9,1.8
23.02.2026 14:43:12.478 UTC,1.17998,1.17995,1.8,0.9
23.02.2026 14:43:12.583 UTC,1.17999,1.17993,1.8,1.8
23.02.2026 14:43:14.121 UTC,1.17998,1.17993,0.9,0.9
23.02.2026 14:43:14.179 UTC,1.17995,1.17993,1.8,0.9
23.02.2026 14:43:14.235 UTC,1.17993,1.17991,0.9,0.22
23.02.2026 14:43:14.289 UTC,1.17993,1.17988,0.9,6.3
23.02.2026 14:43:16.691 UTC,1.17991,1.17988,1.8,0.9
23.02.2026 14:43:16.799 UTC,1.17988,1.17983,0.9,1.42
23.02.2026 14:43:17.007 UTC,1.17987,1.17983,0.9,6.75
23.02.2026 14:43:17.165 UTC,1.17986,1.17982,0.9,0.9
23.02.2026 14:43:17.220 UTC,1.17985,1.17981,0.9,1.8
23.02.2026 14:43:17.327 UTC,1.17987,1.17982,2.56,3.6
23.02.2026 14:43:17.434 UTC,1.1799,1.17985,1.8,0.9
23.02.2026 14:43:17.541 UTC,1.17989,1.17985,0.18,0.9
23.02.2026 14:43:17.646 UTC,1.17989,1.17985,0.9,5.4
23.02.2026 14:43:17.750 UTC,1.17989,1.17986,0.9,0.9
23.02.2026 14:43:18.108 UTC,1.1799,1.17986,1.8,4.5
23.02.2026 14:43:18.216 UTC,1.17992,1.17986,0.9,5.85
23.02.2026 14:43:18.372 UTC,1.17991,1.17988,0.9,0.9
23.02.2026 14:43:18.579 UTC,1.17992,1.17986,1.8,4.5
23.02.2026 14:43:18.750 UTC,1.17992,1.17985,9.45,5.4
23.02.2026 14:43:19.111 UTC,1.17991,1.17987,8.55,0.9
23.02.2026 14:43:19.319 UTC,1.17989,1.17986,0.9,4.5
23.02.2026 14:43:20.802 UTC,1.17989,1.17987,0.9,4.5
23.02.2026 14:43:21.727 UTC,1.17988,1.17984,0.9,1.12
23.02.2026 14:43:21.885 UTC,1.17988,1.17983,0.9,1.8
23.02.2026 14:43:21.998 UTC,1.17986,1.17984,7.2,0.9
23.02.2026 14:43:22.102 UTC,1.17986,1.17981,0.9,0.9
23.02.2026 14:43:22.208 UTC,1.17986,1.17983,0.9,1.8
23.02.2026 14:43:22.317 UTC,1.17987,1.17984,0.9,0.9
23.02.2026 14:43:22.782 UTC,1.17986,1.17983,1.8,0.9
23.02.2026 14:43:22.888 UTC,1.17985,1.17983,0.9,0.9
23.02.2026 14:43:22.993 UTC,1.17985,1.17982,0.9,2.7
23.02.2026 14:43:23.325 UTC,1.17987,1.17983,1.8,0.45
23.02.2026 14:43:23.488 UTC,1.17988,1.17983,0.9,2.7
23.02.2026 14:43:24.622 UTC,1.17987,1.17983,0.9,0.9
23.02.2026 14:43:26.760 UTC,1.17986,1.17983,1.8,2.7
23.02.2026 14:43:27.379 UTC,1.17988,1.17983,0.9,3.6
23.02.2026 14:43:27.486 UTC,1.17989,1.17985,1.8,3.6
23.02.2026 14:43:27.592 UTC,1.17991,1.17985,1.8,4.5
23.02.2026 14:43:28.669 UTC,1.17992,1.17986,2.02,7.2
23.02.2026 14:43:28.776 UTC,1.17991,1.17985,0.9,9
23.02.2026 14:43:28.881 UTC,1.1799,1.17987,0.9,5.4
23.02.2026 14:43:29.612 UTC,1.17992,1.17989,0.9,7.2
23.02.2026 14:43:29.738 UTC,1.17993,1.17989,1.8,8.1
23.02.2026 14:43:29.857 UTC,1.17993,1.1799,1.8,3.6
23.02.2026 14:43:30.897 UTC,1.17995,1.17989,1.8,7.65
23.02.2026 14:43:31.103 UTC,1.17993,1.1799,0.9,5.85
23.02.2026 14:43:31.210 UTC,1.17993,1.17989,1.8,3.6
23.02.2026 14:43:31.314 UTC,1.17992,1.17989,0.9,4.05
23.02.2026 14:43:31.726 UTC,1.17993,1.17989,0.9,3.6
23.02.2026 14:43:31.829 UTC,1.17992,1.17989,0.9,8.64
23.02.2026 14:43:32.494 UTC,1.17992,1.17987,0.9,4.95
23.02.2026 14:43:32.603 UTC,1.17992,1.17986,1.8,4.05
23.02.2026 14:43:32.709 UTC,1.17991,1.17985,1.8,4.05
23.02.2026 14:43:32.819 UTC,1.1799,1.17988,0.9,4.5
23.02.2026 14:43:32.873 UTC,1.17993,1.17987,1.8,6.3
23.02.2026 14:43:33.084 UTC,1.17992,1.17987,1.8,2.7
23.02.2026 14:43:33.189 UTC,1.17991,1.17987,2.02,0.9
23.02.2026 14:43:33.293 UTC,1.1799,1.17987,0.9,0.9
23.02.2026 14:43:33.500 UTC,1.17991,1.17988,2.02,2.7
23.02.2026 14:43:33.914 UTC,1.17992,1.17986,1.8,1.8
23.02.2026 14:43:34.123 UTC,1.1799,1.17987,1.8,0.9
23.02.2026 14:43:34.278 UTC,1.17989,1.17986,0.9,2.7
23.02.2026 14:43:34.695 UTC,1.17988,1.17985,0.9,2.25
23.02.2026 14:43:34.750 UTC,1.17985,1.17984,0.9,2.25
23.02.2026 14:43:34.857 UTC,1.17985,1.17981,0.9,0.9
23.02.2026 14:43:35.065 UTC,1.17983,1.17982,0.9,0.9
23.02.2026 14:43:37.818 UTC,1.17985,1.17981,0.9,0.9
23.02.2026 14:43:38.034 UTC,1.17983,1.17982,0.9,0.9
23.02.2026 14:43:38.749 UTC,1.17985,1.17982,2.7,0.9
23.02.2026 14:43:38.955 UTC,1.17984,1.17981,0.9,0.9
23.02.2026 14:43:39.364 UTC,1.17985,1.17982,2.7,0.9
23.02.2026 14:43:40.076 UTC,1.17985,1.17982,0.9,0.9
23.02.2026 14:43:40.204 UTC,1.17985,1.17981,0.9,1.8
23.02.2026 14:43:40.312 UTC,1.17986,1.17981,1.8,0.9
23.02.2026 14:43:40.523 UTC,1.17985,1.17981,0.9,0.9
23.02.2026 14:43:41.292 UTC,1.17985,1.17982,1.8,1.8
23.02.2026 14:43:41.805 UTC,1.17987,1.17982,6.3,0.9
23.02.2026 14:43:42.421 UTC,1.17985,1.17982,0.9,1.8
23.02.2026 14:43:42.582 UTC,1.17987,1.17982,7.2,0.9
23.02.2026 14:43:42.691 UTC,1.17986,1.17981,0.9,3.6
23.02.2026 14:43:42.746 UTC,1.17984,1.1798,0.9,4.5
23.02.2026 14:43:42.853 UTC,1.17985,1.1798,1.8,0.9
23.02.2026 14:43:44.739 UTC,1.17986,1.1798,2.7,2.7
23.02.2026 14:43:45.100 UTC,1.17985,1.1798,0.9,2.7
23.02.2026 14:43:45.971 UTC,1.17986,1.17981,2.7,0.9
23.02.2026 14:43:46.385 UTC,1.17987,1.17981,2.79,3.15
23.02.2026 14:43:46.592 UTC,1.17985,1.17982,0.9,3.15
23.02.2026 14:43:47.413 UTC,1.17987,1.17984,0.9,0.9
23.02.2026 14:43:47.622 UTC,1.17987,1.17985,1.8,0.9
23.02.2026 14:43:47.829 UTC,1.17986,1.17985,0.9,0.9
23.02.2026 14:43:48.191 UTC,1.17988,1.17985,0.9,0.9
23.02.2026 14:43:48.298 UTC,1.17987,1.17984,1.8,1.8
23.02.2026 14:43:48.559 UTC,1.17986,1.17984,0.9,1.8
23.02.2026 14:43:49.677 UTC,1.17987,1.17984,1.8,1.8
23.02.2026 14:43:50.039 UTC,1.17988,1.17987,0.9,0.9
23.02.2026 14:43:50.146 UTC,1.17989,1.17985,0.9,0.9
23.02.2026 14:43:50.250 UTC,1.17989,1.17986,7.2,0.9
23.02.2026 14:43:50.709 UTC,1.17989,1.17983,8.1,4.05
23.02.2026 14:43:50.815 UTC,1.17987,1.17984,5.4,1.8
23.02.2026 14:43:51.130 UTC,1.17989,1.17983,8.1,2.7
23.02.2026 14:43:51.391 UTC,1.17989,1.17984,1.8,1.35
23.02.2026 14:43:51.497 UTC,1.17989,1.17985,0.9,0.9
23.02.2026 14:43:51.606 UTC,1.1799,1.17987,0.22,0.9
23.02.2026 14:43:51.713 UTC,1.1799,1.17987,6.39,0.9
23.02.2026 14:43:51.870 UTC,1.1799,1.17986,7.2,1.35
23.02.2026 14:43:52.026 UTC,1.1799,1.17985,0.9,0.9
23.02.2026 14:43:52.495 UTC,1.1799,1.17984,7.2,1.35
23.02.2026 14:43:52.607 UTC,1.17989,1.17985,0.9,0.9
23.02.2026 14:43:52.765 UTC,1.17989,1.17984,0.9,1.8
23.02.2026 14:43:52.874 UTC,1.1799,1.17984,7.2,1.8
23.02.2026 14:43:52.982 UTC,1.17988,1.17985,0.9,3.6
23.02.2026 14:43:53.087 UTC,1.17988,1.17986,0.9,0.12
23.02.2026 14:43:53.193 UTC,1.17988,1.17985,0.9,4.5
23.02.2026 14:43:53.451 UTC,1.17989,1.17985,7.2,4.5
23.02.2026 14:43:56.877 UTC,1.1799,1.17985,1.8,2.7
23.02.2026 14:43:57.287 UTC,1.17991,1.17985,7.2,2.7
23.02.2026 14:43:57.543 UTC,1.17991,1.17988,0.9,1.8
23.02.2026 14:43:57.649 UTC,1.1799,1.17985,0.9,4.5
23.02.2026 14:43:57.755 UTC,1.1799,1.17987,1.8,0.9
23.02.2026 14:43:58.120 UTC,1.1799,1.17986,0.9,4.59
23.02.2026 14:43:58.284 UTC,1.17989,1.17986,0.9,4.05
23.02.2026 14:43:58.597 UTC,1.1799,1.17987,1.8,1.8
23.02.2026 14:44:00.755 UTC,1.17991,1.17988,0.9,1.35
23.02.2026 14:44:01.068 UTC,1.1799,1.17987,0.9,3.69
23.02.2026 14:44:02.110 UTC,1.17991,1.17988,0.9,2.25
23.02.2026 14:44:02.219 UTC,1.17991,1.17988,1.8,0.9
23.02.2026 14:44:02.796 UTC,1.17989,1.17988,0.9,0.9
23.02.2026 14:44:03.057 UTC,1.17992,1.17989,2.7,0.9
23.02.2026 14:44:03.162 UTC,1.17994,1.17991,0.9,1.35
23.02.2026 14:44:03.221 UTC,1.17996,1.1799,3.4,2.7
23.02.2026 14:44:03.740 UTC,1.17995,1.17992,1.8,0.9
23.02.2026 14:44:04.718 UTC,1.17992,1.17991,0.9,1.8
23.02.2026 14:44:04.774 UTC,1.1799,1.17989,0.9,3.15
23.02.2026 14:44:04.882 UTC,1.1799,1.17987,3.6,1.8
23.02.2026 14:44:05.515 UTC,1.1799,1.17985,5.4,0.9
23.02.2026 14:44:05.991 UTC,1.1799,1.17988,0.9,4.5
23.02.2026 14:44:06.097 UTC,1.17992,1.17988,0.9,0.9
23.02.2026 14:44:06.202 UTC,1.17992,1.17989,1.8,0.9
23.02.2026 14:44:07.021 UTC,1.17991,1.17988,0.9,0.9
23.02.2026 14:44:08.263 UTC,1.1799,1.17987,0.9,0.9
23.02.2026 14:44:12.851 UTC,1.1799,1.17989,0.9,0.9
23.02.2026 14:44:12.904 UTC,1.17991,1.1799,0.9,4.5
23.02.2026 14:44:13.019 UTC,1.17992,1.1799,3.6,4.5
23.02.2026 14:44:13.074 UTC,1.17991,1.17989,0.9,0.9
23.02.2026 14:44:13.180 UTC,1.17992,1.17991,0.9,4.5
23.02.2026 14:44:13.286 UTC,1.17992,1.17989,0.9,0.9
23.02.2026 14:44:15.287 UTC,1.17993,1.1799,0.9,0.9
23.02.2026 14:44:15.395 UTC,1.1799,1.17989,2.7,0.9
23.02.2026 14:44:15.862 UTC,1.17989,1.17987,1.8,0.9
23.02.2026 14:44:16.551 UTC,1.17989,1.17986,0.9,0.9
23.02.2026 14:44:17.878 UTC,1.17988,1.17986,0.9,0.9
23.02.2026 14:44:18.592 UTC,1.1799,1.17989,1.12,4.5
23.02.2026 14:44:18.804 UTC,1.17991,1.1799,0.9,0.9
23.02.2026 14:44:20.238 UTC,1.1799,1.17989,0.9,0.9
23.02.2026 14:44:20.399 UTC,1.17992,1.17989,2.7,0.9
23.02.2026 14:44:20.505 UTC,1.17991,1.17989,0.9,0.9
23.02.2026 14:44:21.071 UTC,1.17991,1.1799,1.8,0.9
23.02.2026 14:44:21.983 UTC,1.17992,1.1799,0.9,0.9
23.02.2026 14:44:22.090 UTC,1.17992,1.17991,0.9,0.9
23.02.2026 14:44:22.611 UTC,1.17993,1.17989,2.7,0.9
23.02.2026 14:44:22.719 UTC,1.17991,1.17989,2.7,4.5
23.02.2026 14:44:23.239 UTC,1.1799,1.17988,1.8,1.8
23.02.2026 14:44:23.396 UTC,1.17989,1.17987,0.9,1.8
23.02.2026 14:44:24.721 UTC,1.17991,1.1799,0.9,4.5
23.02.2026 14:44:24.828 UTC,1.17992,1.17989,0.9,6.3
23.02.2026 14:44:24.934 UTC,1.17994,1.17992,2.7,4.5
23.02.2026 14:44:26.522 UTC,1.17994,1.17992,0.9,0.9
23.02.2026 14:44:26.890 UTC,1.17995,1.17992,2.7,0.9
23.02.2026 14:44:27.306 UTC,1.17996,1.17993,0.9,0.9
23.02.2026 14:44:29.039 UTC,1.17998,1.17997,0.9,4.5
23.02.2026 14:44:29.092 UTC,1.17996,1.17993,0.9,3.6
23.02.2026 14:44:29.202 UTC,1.17997,1.17994,1.8,0.9
23.02.2026 14:44:30.176 UTC,1.17996,1.17993,0.9,0.9
23.02.2026 14:44:30.283 UTC,1.17995,1.17992,0.9,0.9
23.02.2026 14:44:30.805 UTC,1.17996,1.17995,1.8,0.9
23.02.2026 14:44:33.939 UTC,1.17997,1.17995,2.7,4.5
23.02.2026 14:44:34.558 UTC,1.17997,1.17994,0.9,0.9
23.02.2026 14:44:38.214 UTC,1.17997,1.17996,1.8,0.9
23.02.2026 14:44:38.828 UTC,1.17996,1.17995,0.9,1.8
23.02.2026 14:44:40.865 UTC,1.17996,1.17993,0.9,0.9
23.02.2026 14:44:41.535 UTC,1.17996,1.17995,1.8,0.9
23.02.2026 14:44:41.745 UTC,1.17998,1.17995,0.9,1.8
23.02.2026 14:44:41.903 UTC,1.17999,1.17995,2.7,1.8
23.02.2026 14:44:43.931 UTC,1.17996,1.17995,0.9,1.8
23.02.2026 14:44:44.039 UTC,1.17994,1.17991,0.9,0.9
23.02.2026 14:44:47.414 UTC,1.17991,1.17989,6.3,1.8
23.02.2026 14:44:47.469 UTC,1.17993,1.1799,0.45,4.5
23.02.2026 14:44:47.575 UTC,1.17993,1.17991,2.7,4.5
23.02.2026 14:44:48.143 UTC,1.1799,1.17988,4.5,4.95
23.02.2026 14:44:48.302 UTC,1.17991,1.17989,3.6,4.5
23.02.2026 14:44:48.358 UTC,1.17988,1.17985,0.9,2.7
23.02.2026 14:44:48.464 UTC,1.17989,1.17986,0.9,0.9
23.02.2026 14:44:50.326 UTC,1.17987,1.17985,4.5,0.9
23.02.2026 14:44:50.434 UTC,1.17988,1.17985,2.7,0.9
23.02.2026 14:44:50.540 UTC,1.17987,1.17985,0.9,0.9
23.02.2026 14:44:50.748 UTC,1.17987,1.17984,1.8,0.9
23.02.2026 14:44:51.669 UTC,1.17987,1.17985,0.9,0.9
23.02.2026 14:44:51.878 UTC,1.17986,1.17985,1.8,0.9
23.02.2026 14:44:52.446 UTC,1.17986,1.17982,2.7,0.9
23.02.2026 14:44:52.553 UTC,1.17986,1.17983,2.7,0.9
23.02.2026 14:44:52.661 UTC,1.17988,1.17984,2.7,0.9
23.02.2026 14:44:54.244 UTC,1.1799,1.17987,2.7,0.9
23.02.2026 14:44:55.284 UTC,1.17989,1.17985,0.9,0.9
23.02.2026 14:44:56.207 UTC,1.17986,1.17985,0.9,0.9
23.02.2026 14:44:56.469 UTC,1.17985,1.17982,0.9,0.9
23.02.2026 14:44:57.085 UTC,1.17988,1.17986,1.8,0.9
23.02.2026 14:44:57.245 UTC,1.17988,1.17985,0.9,1.8
23.02.2026 14:44:57.300 UTC,1.17991,1.17985,1.8,0.9
23.02.2026 14:44:57.872 UTC,1.17991,1.1799,1.8,0.9
23.02.2026 14:44:57.979 UTC,1.17992,1.17988,0.9,0.9
23.02.2026 14:44:58.085 UTC,1.17993,1.17988,0.9,0.9
23.02.2026 14:44:59.510 UTC,1.17993,1.17989,1.8,3.6
23.02.2026 14:45:00.753 UTC,1.17992,1.17989,0.9,1.35
23.02.2026 14:45:00.911 UTC,1.17993,1.17989,2.7,0.9
23.02.2026 14:45:01.073 UTC,1.17992,1.17988,2.7,0.9
23.02.2026 14:45:01.180 UTC,1.1799,1.17986,6.3,0.9
23.02.2026 14:45:01.237 UTC,1.17988,1.17985,1.8,2.7
23.02.2026 14:45:01.345 UTC,1.17987,1.17985,0.9,0.9
23.02.2026 14:45:01.912 UTC,1.17988,1.17985,2.7,0.9
23.02.2026 14:45:02.425 UTC,1.17987,1.17985,0.9,0.9
23.02.2026 14:45:02.682 UTC,1.17988,1.17986,1.8,0.9
23.02.2026 14:45:02.790 UTC,1.17989,1.17986,0.9,0.9
23.02.2026 14:45:02.847 UTC,1.17993,1.17989,1.65,0.9
23.02.2026 14:45:03.009 UTC,1.17991,1.17988,0.9,11.25
23.02.2026 14:45:03.218 UTC,1.17993,1.17989,0.9,7.2
23.02.2026 14:45:03.272 UTC,1.17994,1.1799,0.9,7.2
23.02.2026 14:45:07.398 UTC,1.17996,1.17993,0.9,0.9
23.02.2026 14:45:07.607 UTC,1.17998,1.17992,1.8,0.9
23.02.2026 14:45:08.832 UTC,1.17996,1.17993,0.9,0.9
23.02.2026 14:45:09.253 UTC,1.17998,1.17992,10.35,0.9
23.02.2026 14:45:10.431 UTC,1.17997,1.17994,0.45,1.8
23.02.2026 14:45:10.590 UTC,1.17996,1.17994,1.35,0.9
23.02.2026 14:45:10.643 UTC,1.17996,1.17992,2.25,1.8
23.02.2026 14:45:11.104 UTC,1.17996,1.17993,0.45,2.7
23.02.2026 14:45:11.212 UTC,1.17997,1.17994,0.9,0.9
23.02.2026 14:45:11.319 UTC,1.17999,1.17993,7.2,0.9
23.02.2026 14:45:12.492 UTC,1.18,1.17994,9.45,0.9
23.02.2026 14:45:12.699 UTC,1.17999,1.17994,0.9,0.9
23.02.2026 14:45:12.857 UTC,1.17999,1.17995,0.9,0.9
23.02.2026 14:45:12.961 UTC,1.17999,1.17996,2.7,0.9
23.02.2026 14:45:13.067 UTC,1.18,1.17996,6.3,1.8
23.02.2026 14:45:13.431 UTC,1.18001,1.17996,3.6,0.9
23.02.2026 14:45:13.549 UTC,1.18001,1.17997,0.9,1.8
23.02.2026 14:45:13.656 UTC,1.18001,1.17998,0.58,0.9
23.02.2026 14:45:14.528 UTC,1.18001,1.17997,6.77,0.9
23.02.2026 14:45:14.686 UTC,1.18001,1.17996,3.6,0.9
23.02.2026 14:45:15.098 UTC,1.17999,1.17996,0.9,1.8
23.02.2026 14:45:15.508 UTC,1.17999,1.17997,0.9,1.8
